show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in
s5666,tv show,color of woman,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002012,tv-pg,1 season,international tv shows|korean tv shows|romantic tv shows
s5668,tv show,goodbye my wife,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002012,tv-14,1 season,international tv shows|korean tv shows|romantic tv shows
s5669,tv show,happy and,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002012,tv-14,1 season,international tv shows|korean tv shows|tv dramas
s5670,tv show,heaven's garden,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002011,tv-ma,1 season,international tv shows|korean tv shows|tv dramas
s5671,tv show,ice fantasy,not given,china,2016-12-15,1970-01-01 00:00:00.000002016,tv-14,1 season,international tv shows|tv action & adventure|tv sci-fi & fantasy
s5672,tv show,immortal classic,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002012,tv-14,1 season,international tv shows|korean tv shows|tv dramas
s5673,tv show,inuyasha,not given,japan,2016-12-15,1970-01-01 00:00:00.000002001,tv-14,2 seasons,anime series|international tv shows
s5674,tv show,k-pop extreme survival,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002012,tv-14,1 season,international tv shows|korean tv shows|romantic tv shows
s6090,tv show,adam ruins everything,not given,united states,2018-09-30,1970-01-01 00:00:00.000002018,tv-14,1 season,tv comedies
s5676,tv show,miss panda & mr. hedgehog,not given,south korea,2016-12-15,1970-01-01 00:00:00.000002012,tv-pg,1 season,international tv shows|korean tv shows|romantic tv shows
s5678,tv show,tokyo trial,not given,canada,2016-12-13,1970-01-01 00:00:00.000002017,tv-ma,1 season,international tv shows|tv dramas
s5681,tv show,captive,not given,united kingdom,2016-12-09,1970-01-01 00:00:00.000002016,tv-ma,1 season,crime tv shows|docuseries
s5684,tv show,white rabbit project,not given,united states,2016-12-09,1970-01-01 00:00:00.000002016,tv-14,1 season,docuseries|international tv shows|reality tv
s5685,tv show,miss in kiss,not given,taiwan,2016-12-08,1970-01-01 00:00:00.000002016,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5687,tv show,the cuba libre story,not given,france,2016-12-08,1970-01-01 00:00:00.000002015,tv-14,1 season,docuseries|international tv shows
s5691,tv show,from dusk till dawn,not given,united states,2016-12-05,1970-01-01 00:00:00.000002016,tv-ma,3 seasons,classic & cult tv|tv action & adventure|tv horror
s5693,tv show,lost & found music studios,not given,canada,2016-12-03,1970-01-01 00:00:00.000002016,tv-g,2 seasons,kids' tv|tv comedies|tv dramas
s5867,tv show,cooked,not given,united states,2016-02-19,1970-01-01 00:00:00.000002016,tv-14,1 season,docuseries
s5700,tv show,back to 1989,not given,taiwan,2016-12-01,1970-01-01 00:00:00.000002016,tv-pg,1 season,international tv shows|romantic tv shows|tv comedies
s5701,tv show,bromance,not given,taiwan,2016-12-01,1970-01-01 00:00:00.000002015,tv-pg,1 season,international tv shows|romantic tv shows|tv comedies
s5704,tv show,refresh man,not given,taiwan,2016-12-01,1970-01-01 00:00:00.000002016,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5708,tv show,gilmore girls: a year in the life,not given,united states,2016-11-25,1970-01-01 00:00:00.000002016,tv-14,1 season,tv comedies|tv dramas|teen tv shows
s5716,tv show,la niña,not given,colombia,2016-11-18,1970-01-01 00:00:00.000002016,tv-ma,1 season,crime tv shows|international tv shows|spanish-language tv shows
s5717,tv show,paranoid,not given,united kingdom,2016-11-17,1970-01-01 00:00:00.000002016,tv-ma,1 season,british tv shows|crime tv shows|international tv shows
s5721,tv show,einsatzgruppen: the nazi death squads,not given,france,2016-11-10,1970-01-01 00:00:00.000002009,tv-ma,1 season,docuseries|international tv shows
s5723,tv show,case,not given,iceland,2016-11-09,1970-01-01 00:00:00.000002015,tv-ma,1 season,crime tv shows|international tv shows|tv dramas
s5724,tv show,danger mouse,not given,united kingdom,2016-11-09,1970-01-01 00:00:00.000002016,tv-y7,2 seasons,british tv shows|kids' tv
s5728,tv show,inborn pair,not given,taiwan,2016-11-01,1970-01-01 00:00:00.000002011,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5729,tv show,just you,not given,taiwan,2016-11-01,1970-01-01 00:00:00.000002013,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5730,tv show,love around,not given,taiwan,2016-11-01,1970-01-01 00:00:00.000002013,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5731,tv show,love family,not given,taiwan,2016-11-01,1970-01-01 00:00:00.000002013,tv-ma,1 season,international tv shows|romantic tv shows|tv comedies
s5732,tv show,love me or leave me,not given,taiwan,2016-11-01,1970-01-01 00:00:00.000002012,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5733,tv show,love now,not given,taiwan,2016-11-01,1970-01-01 00:00:00.000002012,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5742,tv show,trailer park boys: out of the park: europe,not given,canada,2016-10-28,1970-01-01 00:00:00.000002016,tv-ma,1 season,international tv shows|tv comedies
s5745,tv show,containment,not given,united states,2016-10-21,1970-01-01 00:00:00.000002016,tv-ma,1 season,tv dramas|tv thrillers
s5752,tv show,death note,not given,japan,2016-10-15,1970-01-01 00:00:00.000002006,tv-14,1 season,anime series|crime tv shows|international tv shows
s5753,tv show,spotless,not given,united kingdom,2016-10-15,1970-01-01 00:00:00.000002015,tv-ma,1 season,crime tv shows|international tv shows|tv dramas
s5754,tv show,vampire knight,not given,japan,2016-10-15,1970-01-01 00:00:00.000002008,tv-14,2 seasons,anime series|international tv shows|romantic tv shows
s5760,tv show,storybots super songs,not given,united states,2016-10-07,1970-01-01 00:00:00.000002016,tv-y,1 season,kids' tv
s5763,tv show,be with me,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002015,tv-pg,1 season,international tv shows|romantic tv shows|tv dramas
s5764,tv show,be with you,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002015,tv-14,1 season,international tv shows|romantic tv shows|tv dramas
s5767,tv show,fall in love with me,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002014,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5769,tv show,love cheque charge,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002014,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5770,tv show,masha's spooky stories,not given,united states,2016-10-01,1970-01-01 00:00:00.000002012,tv-y,1 season,kids' tv
s5772,tv show,murphy's law of love,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002015,tv-pg,1 season,international tv shows|romantic tv shows|tv comedies
s5778,tv show,someone like you,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002015,tv-14,1 season,international tv shows|romantic tv shows|tv dramas
s5782,tv show,when i see you again,not given,taiwan,2016-10-01,1970-01-01 00:00:00.000002015,tv-14,1 season,international tv shows|romantic tv shows|tv comedies
s5786,tv show,veggietales in the house,not given,united states,2016-09-23,1970-01-01 00:00:00.000002016,tv-y,4 seasons,kids' tv
s5799,movie,jandino: whatever it takes,not given,united kingdom,2016-09-09,1970-01-01 00:00:00.000002016,tv-ma,94 min,stand-up comedy
s5801,tv show,kulipari: an army of frogs,not given,united states,2016-09-02,1970-01-01 00:00:00.000002016,tv-y7,1 season,kids' tv
s5802,tv show,conspiracy,not given,united kingdom,2016-09-01,1970-01-01 00:00:00.000002015,tv-14,1 season,british tv shows|docuseries
s5803,tv show,dead set,not given,united kingdom,2016-09-01,1970-01-01 00:00:00.000002008,tv-ma,1 season,british tv shows|tv horror|tv thrillers
s5804,tv show,forensic files,not given,united states,2016-09-01,1970-01-01 00:00:00.000002011,tv-ma,9 seasons,crime tv shows|docuseries|science & nature tv
s5805,movie,saudi arabia uncovered,not given,united kingdom,2016-09-01,1970-01-01 00:00:00.000002016,tv-14,52 min,documentaries
s5806,tv show,the fierce wife,not given,taiwan,2016-09-01,1970-01-01 00:00:00.000002010,tv-ma,1 season,international tv shows|romantic tv shows|tv dramas
s5807,tv show,witches: a century of murder,not given,united kingdom,2016-09-01,1970-01-01 00:00:00.000002015,tv-14,1 season,british tv shows|crime tv shows|docuseries
s5808,tv show,glitter force,not given,japan,2016-08-26,1970-01-01 00:00:00.000002016,tv-y7,2 seasons,anime series|kids' tv
s5812,tv show,behind enemy lines,not given,united states,2016-08-15,1970-01-01 00:00:00.000002001,tv-14,1 season,british tv shows|docuseries
s5813,tv show,caught on camera,not given,united kingdom,2016-08-15,1970-01-01 00:00:00.000002015,tv-ma,3 seasons,british tv shows|crime tv shows|docuseries
s5815,movie,real crime: supermarket heist (tesco bomber),not given,united kingdom,2016-08-15,1970-01-01 00:00:00.000002010,tv-14,46 min,documentaries
s5823,tv show,cocaine,not given,united kingdom,2016-08-01,1970-01-01 00:00:00.000002005,tv-14,1 season,british tv shows|crime tv shows|docuseries
s5824,tv show,edge of the universe,not given,united kingdom,2016-08-01,1970-01-01 00:00:00.000002008,tv-g,1 season,british tv shows|docuseries|science & nature tv
s5826,tv show,la esclava blanca,not given,colombia,2016-08-01,1970-01-01 00:00:00.000002016,tv-ma,1 season,international tv shows|spanish-language tv shows|tv dramas
s5828,tv show,lego bionicle: the journey to one,not given,united states,2016-07-29,1970-01-01 00:00:00.000002016,tv-y7,2 seasons,kids' tv
s5787,movie,"karol modzelewski, łukasz „lotek” lodkowski no offense",not given,pakistan,2016-09-19,1970-01-01 00:00:00.000002016,tv-ma,65 min,stand-up comedy
s5830,tv show,popples,not given,united states,2016-07-24,1970-01-01 00:00:00.000002016,tv-y,3 seasons,kids' tv
s5837,tv show,marco polo,not given,united states,2016-07-01,1970-01-01 00:00:00.000002016,tv-ma,2 seasons,tv action & adventure|tv dramas
s5844,tv show,hibana: spark,not given,japan,2016-06-02,1970-01-01 00:00:00.000002016,tv-ma,1 season,international tv shows|tv dramas
s5845,tv show,72 cutest animals,not given,australia,2016-06-01,1970-01-01 00:00:00.000002016,tv-pg,1 season,docuseries|international tv shows|science & nature tv
s5846,tv show,72 dangerous places to live,not given,australia,2016-06-01,1970-01-01 00:00:00.000002016,tv-pg,1 season,docuseries|international tv shows|science & nature tv
s5851,movie,patton oswalt: talking for clapping,not given,united states,2016-04-22,1970-01-01 00:00:00.000002016,tv-ma,66 min,stand-up comedy
s5854,tv show,cyborg 009 vs devilman,not given,japan,2016-04-01,1970-01-01 00:00:00.000002015,tv-ma,1 season,anime series|international tv shows
s5856,tv show,justin time,not given,canada,2016-04-01,1970-01-01 00:00:00.000002012,tv-y,2 seasons,kids' tv
s5857,tv show,terrace house: boys & girls in the city,not given,japan,2016-04-01,1970-01-01 00:00:00.000002016,tv-14,2 seasons,international tv shows|reality tv
s5863,tv show,netflix presents: the characters,not given,united states,2016-03-11,1970-01-01 00:00:00.000002016,tv-ma,1 season,tv comedies
s5864,tv show,your lie in april,not given,japan,2016-03-01,1970-01-01 00:00:00.000002014,tv-14,1 season,anime series|international tv shows|romantic tv shows
s5868,tv show,care bears & cousins,not given,united states,2016-02-05,1970-01-01 00:00:00.000002016,tv-y,2 seasons,kids' tv
s5870,tv show,turbo fast,not given,united states,2016-02-05,1970-01-01 00:00:00.000002016,tv-y7,3 seasons,kids' tv
s5872,tv show,chelsea does,not given,united states,2016-01-23,1970-01-01 00:00:00.000002016,tv-ma,1 season,docuseries|science & nature tv
s5878,tv show,sammy & co,not given,france,2015-12-25,1970-01-01 00:00:00.000002014,tv-y,1 season,kids' tv|tv comedies
s5883,tv show,atelier,not given,japan,2015-12-01,1970-01-01 00:00:00.000002015,tv-pg,1 season,international tv shows|tv dramas
s5886,tv show,w/ bob & david,not given,united states,2015-11-13,1970-01-01 00:00:00.000002015,tv-ma,1 season,tv comedies
s5998,movie,2015 dream concert,not given,south korea,2017-04-28,1970-01-01 00:00:00.000002015,tv-pg,107 min,international movies|music & musicals
s5839,tv show,justin time go!,not given,pakistan,2016-06-24,1970-01-01 00:00:00.000002016,tv-y,1 season,kids' tv
s5901,tv show,wet hot american summer,not given,united states,2015-07-31,1970-01-01 00:00:00.000002015,tv-ma,1 season,tv comedies
s5903,tv show,h2o: mermaid adventures,not given,germany,2015-07-15,1970-01-01 00:00:00.000002015,tv-y7,2 seasons,kids' tv
s5909,tv show,danger mouse: classic collection,not given,united kingdom,2015-06-15,1970-01-01 00:00:00.000001992,tv-y,10 seasons,british tv shows|kids' tv|tv comedies
s5915,tv show,oscar's oasis,not given,france,2015-03-15,1970-01-01 00:00:00.000002011,tv-y,1 season,kids' tv
s5919,movie,virunga: gorillas in peril,not given,united states,2015-02-13,1970-01-01 00:00:00.000002015,tv-14,29 min,documentaries
s5921,movie,bojack horseman christmas special: sabrina's christmas wish,not given,united states,2014-12-19,1970-01-01 00:00:00.000002014,tv-ma,26 min,movies
s5923,tv show,lilyhammer,not given,norway,2014-11-21,1970-01-01 00:00:00.000002014,tv-ma,3 seasons,crime tv shows|tv comedies|tv dramas
s5924,tv show,goosebumps,not given,canada,2014-11-19,1970-01-01 00:00:00.000001998,tv-g,5 seasons,kids' tv|tv thrillers
s5934,tv show,the borgias,not given,united states,2014-02-01,1970-01-01 00:00:00.000002013,tv-ma,3 seasons,tv dramas
s5940,tv show,the 4400,not given,united states,2013-09-01,1970-01-01 00:00:00.000002007,tv-14,4 seasons,tv dramas|tv mysteries|tv sci-fi & fantasy
s5941,tv show,breaking bad,not given,united states,2013-08-02,1970-01-01 00:00:00.000002013,tv-ma,5 seasons,crime tv shows|tv dramas|tv thrillers
s5968,movie,'89,not given,united kingdom,2018-05-16,1970-01-01 00:00:00.000002017,tv-pg,87 min,sports movies
s5979,tv show,şubat,not given,turkey,2017-01-17,1970-01-01 00:00:00.000002013,tv-ma,1 season,crime tv shows|international tv shows|tv dramas
s5983,movie,100 days of solitude,not given,spain,2018-07-06,1970-01-01 00:00:00.000002018,tv-ma,93 min,documentaries|international movies
s5985,tv show,100% hotter,not given,united kingdom,2019-11-01,1970-01-01 00:00:00.000002017,tv-14,1 season,british tv shows|international tv shows|reality tv
s5987,tv show,12 years promise,not given,south korea,2017-05-22,1970-01-01 00:00:00.000002014,tv-14,1 season,international tv shows|korean tv shows|romantic tv shows
s5920,movie,iliza shlesinger: freezing hot,not given,pakistan,2015-01-23,1970-01-01 00:00:00.000002015,tv-ma,72 min,stand-up comedy
s6002,tv show,21 sarfarosh: saragarhi 1897,not given,india,2018-12-01,1970-01-01 00:00:00.000002018,tv-14,1 season,international tv shows|tv dramas
s6027,tv show,9 months that made you,not given,united states,2017-03-01,1970-01-01 00:00:00.000002016,tv-pg,1 season,british tv shows|docuseries|science & nature tv
s6038,tv show,a good wife,not given,taiwan,2017-01-01,1970-01-01 00:00:00.000002013,tv-14,1 season,international tv shows|romantic tv shows|tv dramas
s6045,tv show,a man called god,not given,south korea,2019-03-12,1970-01-01 00:00:00.000002010,tv-14,1 season,crime tv shows|international tv shows|korean tv shows
s6049,movie,a new capitalism,not given,brazil,2018-06-12,1970-01-01 00:00:00.000002017,tv-14,76 min,documentaries|international movies
s6305,tv show,"big dreams, small spaces",not given,united kingdom,2019-07-26,1970-01-01 00:00:00.000002017,tv-g,3 seasons,british tv shows|international tv shows|reality tv
s6068,tv show,a.d. kingdom and empire,not given,united states,2017-12-15,1970-01-01 00:00:00.000002015,tv-14,1 season,tv dramas
s6078,movie,abdo mota,not given,egypt,2019-04-19,1970-01-01 00:00:00.000002012,tv-ma,100 min,action & adventure|dramas|international movies
s6103,tv show,agent raghav,not given,india,2017-04-15,1970-01-01 00:00:00.000002015,tv-14,1 season,crime tv shows|international tv shows|tv action & adventure
s6106,tv show,ainsley eats the streets,not given,united kingdom,2019-07-12,1970-01-01 00:00:00.000002014,tv-pg,1 season,british tv shows|docuseries|international tv shows
